subset_id,record_set,theta,beta,mu,n_total,n_observed,n_censored,log_likelihood
95,FFext,0.24304940356877197,0.5633616493475948,-1.4144905494382547,50,50,0,-42.25525257823492
95,NF28,0.1333388953166258,0.4032307216663933,-2.0148613065376124,50,50,0,-25.534608515542406
96,FF22,0.1964491596912278,0.6621411029213077,-1.6273516104557513,50,50,0,-50.33309757527417
96,FFext,0.28159314778566497,0.6110855800649789,-1.267291988141802,50,50,0,-46.32101305002407
96,NF28,0.13044108891409886,0.36249001712711226,-2.036833580088359,50,50,0,-20.209010056387626
97,FF22,0.2955198975913685,0.741942595158634,-1.2190191090683258,50,50,0,-56.022756370287496
97,FFext,0.30096231388359207,0.4263415116319615,-1.2007702251163614,50,50,0,-28.321197495842394
97,NF28,0.13074872430538614,0.41086533058442454,-2.0344779328312708,50,50,0,-26.472438149873284
98,FF22,0.2537788091349298,0.5271454671293326,-1.3712922215339152,50,50,0,-38.93298945913662
98,FFext,0.2541176897596696,0.6396714845392596,-1.3699577737644744,50,50,0,-48.606899963245134
98,NF28,0.12614627673332388,0.3911437962579657,-2.070313118929732,50,50,0,-24.0129259306037
99,FF22,0.21816713440556643,0.5958203778766938,-1.5224938383504143,50,50,0,-45.056125068674966
99,FFext,0.2762540876785473,0.5985723610583183,-1.2864342292332338,50,50,0,-45.28653442718921
99,NF28,0.12100759787347502,0.3765056463911653,-2.111901943013984,50,50,0,-22.105815768781014
100,FF22,0.18085668008103525,0.7554695328492067,-1.7100503841302466,50,50,0,-56.92613628939129
100,FFext,0.1718419012780625,0.4734623965521754,-1.7611804034883103,50,50,0,-33.56278759000863
100,NF28,0.13181333233914205,0.3996348737697174,-2.026368506193961,50,50,0,-25.086728973146894
101,FF22,0.20455160021421928,0.8347390717260849,-1.5869350115416598,50,50,0,-61.91512211015467
101,FFext,0.34975093287118086,0.6278262010673437,-1.050533998188693,50,50,0,-47.672331611366175
101,NF28,0.1095583294046652,0.25268728991764555,-2.211298182926724,50,50,0,-2.1668393712135456
102,FF22,0.2753616313123323,0.8574088113368086,-1.289670022247045,50,50,0,-63.25490524510691
102,FFext,0.2430494019604787,0.5633616549623213,-1.4144905560554002,50,50,0,-42.25525257823493
102,NF28,0.1355190987432544,0.4266835500563127,-1.9986426984601995,50,50,0,-28.36129490359416
103,FF22,0.15388949370894417,0.4623565886023407,-1.8715205074660146,50,50,0,-32.3759845874191
103,FFext,0.33664771787588194,0.8587731903821484,-1.0887182429359037,50,50,0,-63.33440544652812
103,NF28,0.14441248112751767,0.4385740344812486,-1.9350816218575568,50,50,0,-29.735594711326463
104,FF22,0.2518951339743071,0.7377974291798473,-1.3787424131015111,50,50,0,-55.74262848788309
104,FFext,0.3245074552813711,0.693171316521507,-1.1254467684289597,50,50,0,-52.62302219300702
104,NF28,0.11108770388534442,0.2659637716005486,-2.1974352645611144,50,50,0,-4.727206730315904
105,FF22,0.22088205281646558,0.6489220471757663,-1.5101264175947255,50,50,0,-49.32479303063424
105,FFext,0.29630280388324937,0.576544811372061,-1.216373361459712,50,50,0,-43.411816455944084
105,NF28,0.11108770349133448,0.2659637736876416,-2.197435268107951,50,50,0,-4.727206730315505
106,FF22,0.2039130267215897,0.7642440485420877,-1.590061715646538,50,50,0,-57.50352145729575
106,FFext,0.26376658760833355,0.7409521688968111,-1.3326907047634384,50,50,0,-55.95596637638563
106,NF28,0.1344245763608366,0.39137523649484546,-2.006752007782255,50,50,0,-24.042501938951148
107,FF22,0.21134180630721014,0.502607015025587,-1.5542785210803955,50,50,0,-36.549592042650374
107,FFext,0.2131355060743728,0.579283097412455,-1.5458271367957064,50,50,0,-43.648727839567684
107,NF28,0.14932919387737542,0.42534207043850275,-1.9016020551906028,50,50,0,-28.203849029730982
108,FF22,0.14704682186978593,0.5030432615071878,-1.9170042267978988,50,50,0,-36.59297170120641
108,FFext,0.29644338464994147,0.5825030881834818,-1.2158990243081707,50,50,0,-43.925887543091456
108,NF28,0.140133019748303,0.4181907899134895,-1.9651631664118265,50,50,0,-27.35605104938514
109,FF22,0.1760182766918887,0.6378789043718193,-1.7371674444952108,50,50,0,-48.46658627464791
109,FFext,0.27584124833404416,0.7081305541501399,-1.2879297659440931,50,50,0,-53.69058614035063
109,NF28,0.11607821944715874,0.3283932981836086,-2.153491009538677,50,50,0,-15.269761487934435
110,FF22,0.16829763996817051,0.5139113447370519,-1.7820212006515486,50,50,0,-37.66170159281608
110,FFext,0.24801686150095958,0.6992354429899043,-1.3942585452051408,50,50,0,-53.05853916851272
110,NF28,0.1472733337416833,0.44883222463779543,-1.9154650055634725,50,50,0,-30.891620905270397
111,FF22,0.14407269668820788,0.4402731029667543,-1.93743726868147,50,50,0,-29.928924129133932
111,FFext,0.27164764835032157,0.5103114258235585,-1.3032494629323594,50,50,0,-37.310221612401776
111,NF28,0.14046351714404023,0.4165584528684495,-1.962807488382218,50,50,0,-27.16050213009997
112,FF22,0.25238554522476153,0.5292660257841936,-1.3767974192705537,50,50,0,-39.13372258501838
112,FFext,0.2618201310063958,0.6520073600071182,-1.3400975338621335,50,50,0,-49.5619550283146
112,NF28,0.12240809543877589,0.3289008378459038,-2.100394771885327,50,50,0,-15.346977340835274
113,FF22,0.23024665998804472,0.6967942770095601,-1.468604109975627,50,50,0,-52.883673347978664
113,FFext,0.2358679863110585,0.5761933532358914,-1.444483010505797,50,50,0,-43.38132691331694
113,NF28,0.13257391120859882,0.4132719262976161,-2.0206149686375943,50,50,0,-26.764453284994214
114,FF22,0.19734993088222558,0.5777709280034817,-1.622776827102754,50,50,0,-43.51803701881781
114,FFext,0.41258466089174023,0.46383862544548354,-0.8853138557405154,50,50,0,-32.535998242186324
114,NF28,0.15730821353860214,0.4875500194057184,-1.8495482545239346,50,50,0,-35.028807437457296
115,FF22,0.17115474720490628,0.7055380512130465,-1.7651871772891992,50,50,0,-53.50719836795092
115,FFext,0.24586126994178967,0.5125785910971806,-1.4029878454516793,50,50,0,-37.53186548929161
115,NF28,0.143246136167254,0.4504775470681816,-1.943190896405479,50,50,0,-31.074574602460608
116,FF22,0.18172285425319507,0.7076878477347655,-1.7052725313400012,50,50,0,-53.659318467169165
116,FFext,0.222060306651183,0.517240735073393,-1.5048062824185624,50,50,0,-37.98458264291216
116,NF28,0.15177084744105407,0.4646762552143105,-1.8853834783066303,50,50,0,-32.62620992421228
117,FF22,0.2803265077683132,0.72598771368874,-1.2718002560058934,50,50,0,-54.93581752349686
117,FFext,0.22759205302421848,0.654831658381725,-1.4802004937533562,50,50,0,-49.77807241105156
117,NF28,0.13662253300738608,0.43771392872490555,-1.9905333893190083,50,50,0,-29.63744188981819
118,FF22,0.25898863042535486,0.652651134722853,-1.3509711162177462,50,50,0,-49.61129966595174
118,FFext,0.324419991576216,0.5763105876811039,-1.125716332325843,50,50,0,-43.391499338206245
118,NF28,0.1472733352299498,0.426886691535563,-1.9154649954580012,50,50,0,-28.385093933517204
119,FF22,0.20372339849284476,0.6780707122684786,-1.5909920949291243,50,50,0,-51.52174117564721
119,FFext,0.2667573270068285,0.4820795237373525,-1.3214159214855512,50,50,0,-34.46461726543471
119,NF28,0.16304760390633832,0.4674200018035337,-1.813713072308095,50,50,0,-32.92057371702976
120,FF22,0.17528968324358182,0.5311876078292808,-1.7413153407914628,50,50,0,-39.3149271802252
120,FFext,0.2293762439743296,0.5255212862898798,-1.4723916368666805,50,50,0,-38.77869772031588
120,NF28,0.12269679286873929,0.3559050475744466,-2.0980390655959593,50,50,0,-19.292361554384172
121,FF22,0.22731359622165545,0.6874073339325678,-1.4814247337152167,50,50,0,-52.20551505862129
121,FFext,0.23765937581600596,0.6450957631467106,-1.436916824497492,50,50,0,-49.02910152606852
121,NF28,0.11837777852701253,0.3260308316719369,-2.1338742555062735,50,50,0,-14.908760715932727
122,FF22,0.18150792395728135,0.4650330429680375,-1.7064559680633822,50,50,0,-32.6645860852975
122,FFext,0.34263792626938555,0.495980621574556,-1.0710809979073639,50,50,0,-35.8860063220439
122,NF28,0.13257391488890574,0.41327192907262444,-2.0206149408771785,50,50,0,-26.764453284993746
123,FF22,0.21565098798839108,0.5562858304147238,-1.5340939744548145,50,50,0,-41.62327523741037
123,FFext,0.23001203985047358,0.5401784686582483,-1.4696236242530352,50,50,0,-40.15414216702363
123,NF28,0.12512745104270104,0.35063770352153484,-2.078422452785754,50,50,0,-18.546838173223005
124,FF22,0.23526660507299724,0.7565600464257376,-1.4470359182127501,50,50,0,-56.99825823027419
124,FFext,0.21870114924605266,0.5293118691876153,-1.5200490964158617,50,50,0,-39.1380531772404
124,NF28,0.1496813764528942,0.48673215801137015,-1.8992464010878867,50,50,0,-34.944861728938925
125,FF22,0.18942725559033843,0.7498214783383532,-1.663750203671448,50,50,0,-56.550920218586114
125,FFext,0.28683383195332357,0.6946436400695387,-1.2488522136387799,50,50,0,-52.729110961082924
125,NF28,0.1517708505909549,0.4646762596063846,-1.8853834575523098,50,50,0,-32.62620992421217
126,FF22,0.21441377233636275,0.5336184852563425,-1.539847615205092,50,50,0,-39.543219394331935
126,FFext,0.24910287390574462,0.6263527442994568,-1.389889319623812,50,50,0,-47.554848070616494
126,NF28,0.1254225650349997,0.4006919547021588,-2.0760667225136458,50,50,0,-25.21881020764304
127,FF22,0.30590884735278306,0.9516746234243738,-1.1844681058741766,50,50,0,-68.47032343505253
127,FFext,0.22810763930748185,0.6337466970598142,-1.4779376592070927,50,50,0,-48.14163018451791
127,NF28,0.12170583432936818,0.36689003203397774,-2.106148339880003,50,50,0,-20.812271238008677
128,FF22,0.24230374256601137,0.8464994737171981,-1.417563205278073,50,50,0,-62.61464290003516
128,FFext,0.23376232076410233,0.6718150345922594,-1.4534504030511792,50,50,0,-51.05831583387829
128,NF28,0.12717339619587512,0.3800952247260775,-2.0622037993543993,50,50,0,-22.58025342942161
129,FF22,0.20007370005075523,0.6558045006446961,-1.6090694800598675,50,50,0,-49.852299049295645
129,FFext,0.24761221545216208,0.5770170330965461,-1.3958914039598838,50,50,0,-43.45275201953268
129,NF28,0.11837777048755811,0.3260308317310423,-2.1338743234198194,50,50,0,-14.908760715938488
130,FF22,0.18858374987753387,0.7316602478602168,-1.6682130743319663,50,50,0,-55.324976041541305
130,FFext,0.3354186388852539,0.6319647502562326,-1.0923758590284132,50,50,0,-48.000844631327105
130,NF28,0.11934163594389204,0.3435462227849309,-2.125765008720955,50,50,0,-17.525245852155557
131,FF22,0.21598004918303285,0.7964408036445458,-1.532569240457238,50,50,0,-59.56680283788345
131,FFext,0.2708867105759592,0.6627440332519818,-1.30605458766155,50,50,0,-50.37860502154161
131,NF28,0.12717339441537193,0.4045868239270998,-2.0622038133549943,50,50,0,-25.70248106489161
132,FF22,0.23354647532401623,0.8405516832815784,-1.4543741838883586,50,50,0,-62.26208428557274
132,FFext,0.1826759433704211,0.521203366201276,-1.7000414971171713,50,50,0,-38.36617829653254
132,NF28,0.13365336911240028,0.42507021600264755,-2.0125056282420584,50,50,0,-28.17188088144864
133,FF22,0.20238929943476497,0.6357235548043124,-1.5975622113717214,50,50,0,-48.29735358494661
133,FFext,0.2883909041460455,0.668754965781359,-1.243438413090742,50,50,0,-50.83004972145735
133,NF28,0.1261462714084708,0.3657531229562058,-2.070313161141467,50,50,0,-20.657092353687563
134,FF22,0.22801548535368055,0.7477415606293927,-1.478341734116137,50,50,0,-56.412034141000845
134,FFext,0.3011227674949277,0.822966402869452,-1.2002372319561032,50,50,0,-61.204931596287736
134,NF28,0.1299986102325359,0.4427204317690439,-2.040231519102653,50,50,0,-30.20608773680498
135,FF22,0.3049671872176372,0.9060397632597265,-1.1875510910551728,50,50,0,-66.01332241171647
135,FFext,0.2972042268480677,0.7434117727696994,-1.2133357440052546,50,50,0,-56.12166796090586
135,NF28,0.13181332508426422,0.4451340017376826,-2.026368561232992,50,50,0,-30.477930590105444
136,FF22,0.20758491291981804,0.7044015223546568,-1.5722148041279094,50,50,0,-53.42659012312564
136,FFext,0.228153496671746,0.49873628472736226,-1.4777366455296068,50,50,0,-36.163037113927864
136,NF28,0.1126384228335137,0.27791770317419484,-2.183572388503584,50,50,0,-6.925444625343232
137,FF22,0.24620443517547097,0.8544018650644812,-1.4015930508714156,50,50,0,-63.07924591650695
137,FFext,0.21947970155724342,0.5020774934804506,-1.5164955265642779,50,50,0,-36.49688724594841
137,NF28,0.1424243157581411,0.4390162879210959,-1.9489445378530135,50,50,0,-29.78598906769299
138,FF22,0.16378541074134897,0.7480403925730759,-1.8091981790430465,50,50,0,-56.43201124600425
138,FFext,0.35047279326582703,0.7406627046089155,-1.0484721981570124,50,50,0,-55.93642958819773
138,NF28,0.13820376659434544,0.41765729594645595,-1.9790261133575564,50,50,0,-27.292224641716963
139,FF22,0.15941431223038185,0.5706031123807862,-1.8362487285113047,50,50,0,-42.89385737960867
139,FFext,0.29164102587696067,0.4783403521261732,-1.2322315964360473,50,50,0,-34.075288896423274
139,NF28,0.14524577522141394,0.4498692861676796,-1.9293279699284556,50,50,0,-31.007016256711356
140,FF22,0.17155840252220161,0.6901167002399613,-1.7628315308584974,50,50,0,-52.40219961788415
140,FFext,0.23278891983518119,0.5591120093157181,-1.457623159467245,50,50,0,-41.87665442872623
140,NF28,0.13044109252555405,0.38809423243109875,-2.0368335524018746,50,50,0,-23.621572065003257
141,FF22,0.20689922605244393,0.5592954315199669,-1.5755234349218123,50,50,0,-41.89305471637781
141,FFext,0.2793178075436221,0.6255462431997951,-1.2754050502989556,50,50,0,-47.49042599649123
141,NF28,0.13520023505211476,0.3805474657617285,-2.00099837682364,50,50,0,-22.63970909501992
142,FF22,0.2026687634575408,0.5857671627271082,-1.5961823397299966,50,50,0,-44.205280960966554
142,FFext,0.31773667746482537,0.695552843924515,-1.1465322975183148,50,50,0,-52.79451149245797
142,NF28,0.11769863914326291,0.3637903016251617,-2.139627826862077,50,50,0,-20.388043276883344
143,FF22,0.27878749698516037,0.7282814024632934,-1.2773054469221743,50,50,0,-55.093538391165424
143,FFext,0.2838073101689744,0.5849470489437126,-1.2594597564167735,50,50,0,-44.13522834585042
143,NF28,0.15264660576512026,0.4323784051699947,-1.8796297954554684,50,50,0,-29.024219673872896
144,FF22,0.18029995762665244,0.6947783120737351,-1.7131333837886866,50,50,0,-52.73880393751391
144,FFext,0.23191989291252407,0.5228586280814437,-1.4613632561120133,50,50,0,-38.52471840594549
144,NF28,0.13044108118932649,0.3624900189493447,-2.0368336393087523,50,50,0,-20.209010056390007
145,FF22,0.18947864693958735,0.6483271558069108,-1.66347894186623,50,50,0,-49.278935318555995
145,FFext,0.3251413823517933,0.6674327154960243,-1.1234951686264045,50,50,0,-50.73109283944841
145,NF28,0.1526465941701313,0.4323784049303375,-1.879629871415162,50,50,0,-29.024219673873525
146,FF22,0.19098232418365607,0.7082067321624462,-1.6555743987589926,50,50,0,-53.695965145508374
146,FFext,0.27181983865141784,0.4754684060359396,-1.3026157900412432,50,50,0,-33.774184566730014
146,NF28,0.1244095793288044,0.3868231838694444,-2.084176097390894,50,50,0,-23.45754822919461
147,FF22,0.18491080418587197,0.4722900620385708,-1.6878817097062782,50,50,0,-33.43882949769422
147,FFext,0.18795653120997047,0.6870422893897462,-1.6715445598551943,50,50,0,-52.17895585345059
147,NF28,0.142089203789317,0.4182643791245587,-1.9513002229137832,50,50,0,-27.36484901989772
148,FF22,0.1378351753381359,0.5403323905060057,-1.9816966892748122,50,50,0,-40.168386579176286
148,FFext,0.26896121626405445,0.6315191838789448,-1.3131880872319133,50,50,0,-47.96557905789019
148,NF28,0.1333388985750491,0.4032307223896912,-2.0148612821004575,50,50,0,-25.534608515542118
149,FF22,0.22276226322623266,0.8108371775544178,-1.501650160381267,50,50,0,-60.46252686839344
149,FFext,0.39601294949562255,0.5182199014370649,-0.9263083675157927,50,50,0,-38.07914689346295
149,NF28,0.13442457402595176,0.3913752369320152,-2.006752025151734,50,50,0,-24.042501938951492
150,FF22,0.2058464935889896,0.4615817013091436,-1.5806245647272363,50,50,0,-32.29211707111613
150,FFext,0.3282121474089636,0.6623206448550887,-1.1140950887960799,50,50,0,-50.34665253164606
150,NF28,0.1065624547635966,0.22119236711929488,-2.2390240360102296,50,50,0,4.4891550635239605
151,FF22,0.18029995898198276,0.6808074504983455,-1.7131333762716003,50,50,0,-51.723138909917346
151,FFext,0.20377324813238054,0.5862017071160142,-1.5907474321070016,50,50,0,-44.24235985822096
151,NF28,0.13442457172009448,0.3913752344691236,-2.006752042305274,50,50,0,-24.042501938951936
152,FF22,0.2054238719853235,0.7046956916506554,-1.582679766306536,50,50,0,-53.44746613310678
152,FFext,0.29691977531984864,0.5727517271108729,-1.214293293435729,50,50,0,-43.081779822512615
152,NF28,0.1464284123314037,0.43769247711815296,-1.9212186229827752,50,50,0,-29.634990522317942
153,FF22,0.15907874534989955,0.5607244401124271,-1.8383559455866259,50,50,0,-42.02064238158935
153,FFext,0.3363623795834971,0.5203715514293322,-1.089566189528559,50,50,0,-38.28631733825586
153,NF28,0.15177085108743296,0.44351539025155073,-1.8853834542810752,50,50,0,-30.295788242583303
154,FF22,0.1498586186418598,0.6953377644213822,-1.8980629717458704,50,50,0,-52.77904950974519
154,FFext,0.23406424745653182,0.6708721046290083,-1.4521596395295728,50,50,0,-50.98808946997258
154,NF28,0.14524577671332561,0.44986928369971657,-1.92932795965682,50,50,0,-31.00701625671128
155,FF22,0.21573402559795463,0.6283595152280188,-1.533708993020718,50,50,0,-47.71478794298573
155,FFext,0.29928533703347154,0.7141400793989242,-1.2063578561906936,50,50,0,-54.11312037279557
155,NF28,0.13074872070973073,0.4108653383548865,-2.034477960331772,50,50,0,-26.472438149874122
156,FF22,0.281855261954008,0.7795578449430907,-1.266361595286946,50,50,0,-58.49550785564262
156,FFext,0.30011927053028653,0.5509079364103492,-1.203575314901037,50,50,0,-41.13754885246444
156,NF28,0.13630106501556052,0.39292393403897574,-1.9928891265496453,50,50,0,-24.239964905653316
